place_id,cuisine,avg_price
e0c43fee-f361-4323-93b1-13a869fdfcc8,ایرانی,
e0db0bc4-8b98-4879-8757-0fd4ce550f8c,ایرانی,
e0f36714-30a2-4f86-8fe5-db6921934e39,ایرانی,
e110babe-8832-4361-9d3a-16aaa4e0f2fb,ایرانی,
e1eaea49-4e0f-4a7b-84f2-dea8fd6dc4a9,ایرانی,
e293762e-3d1e-48d8-aac9-7ead772ccbe0,ایرانی,
e2aa134f-e5e7-4ce8-a9a4-e321ee7de60a,ایرانی,
e2d52bd0-c10e-4076-a594-58f5ed475469,ایرانی,
e2e656ae-d32f-4d8b-8005-d7c2e59d0b2c,ایرانی,
e31f763f-c016-4f91-a642-bb41a406942e,ایرانی,
e38e4109-f8cd-4584-a338-6b31921e6293,ایرانی,
e3cef899-384e-4a1c-9384-779ea3ac5a70,ایرانی,
e3f8f6c6-1e3c-465b-bc54-cca0e47beff6,ایرانی,
e408f55e-7294-49c3-8f5c-55c4a229b653,ایرانی,
e4268531-fad3-435c-a2f2-b5dcb3eedb72,ایرانی,
e492a951-ebde-45aa-85db-0174f2354585,ایرانی,
e4a56a82-1ca2-4a83-82e9-1a40463f3745,ایرانی,
e4c339c4-1fae-44ab-9db2-b719a36fc4a4,ایرانی,
e4f68d85-eef2-4ab5-9871-9d640609e8d7,ایرانی,
e502d713-a51d-43d8-be71-a7eba3a0d39b,ایرانی,
e53e779b-85a6-4748-a916-d6f8f102a458,ایرانی,
e5f5e587-24e8-48d6-a7c7-ff9ecfbd96dd,ایرانی,
e60247c3-94c0-4489-bcb4-c7ba8edc6473,ایرانی,
e66a2af9-565e-48f6-ad13-2833b6137f3e,ایرانی,
e6e70295-c72d-4d2f-b57a-f35ea3cadadd,ایرانی,
e79915b3-0ca6-4ee4-b4c6-4fee386b7528,ایرانی,
e7c8c9e4-677d-4bc2-ab8f-6fc6ffe9d7c5,ایرانی,
e810ca6f-8734-42e0-8afd-586c1f4950fb,ایرانی,
e84e6aa1-bbd3-49ea-92e1-dbe1b1546df9,ایرانی,
e87b324f-8e40-4f0b-a8a7-06f2e756ef58,ایرانی,
e8aeae5f-3152-42d2-a48c-9eb392c28f02,ایرانی,
e8c69cef-7149-449b-83f0-018845c89399,ایرانی,
e915bc95-611c-4417-8cb9-b9ac7129f7a4,ایرانی,
e988411e-3844-4ba6-ba53-1b9ae0537025,ایرانی,
e9aa7c84-e925-471a-bcc4-39bdfa3e7183,ایرانی,
e9c2acbb-3fb5-483e-b6ba-7d1dfd3f4b72,ایرانی,
ea415837-2df1-440b-b501-a01bc595bc04,ایرانی,
eaae7025-a075-46e6-a149-ba3f7ccf72ed,ایرانی,
eab91bed-b07e-40dc-93c2-f02c5b0e57d9,ایرانی,
eb129c9c-f05a-4bc9-bf4a-9b165e6071af,ایرانی,
eb428aae-5224-49b5-81c6-2b2e802a553f,ایرانی,
eb4673b8-4ca9-4f8e-a771-69e684fb0872,ایرانی,
eb4fad71-3cdf-4626-aa3e-f5c6351b68f0,ایرانی,
eb6e4d44-74c7-4c97-9de0-dbdfede370bf,ایرانی,
ebb2760d-228b-44c2-9ca5-147f0edefb1d,ایرانی,
ebd40c76-f7f9-4d2e-b017-d02871a95fea,ایرانی,
ebe9f169-a4d9-447b-a755-e691aea26688,ایرانی,
ec825827-9562-41be-9c02-726a056bc2d5,ایرانی,
ed118c20-c386-481e-8f7c-12f8c10b9c86,ایرانی,
ed163ff3-a6ec-41d3-a7b2-a8616a74553e,ایرانی,
ed3038a9-5cf0-4851-a05a-5e71ee5560b2,ایرانی,
ed444fde-e388-4c15-ad84-04c87470655d,ایرانی,
edb21c36-637b-4df3-b142-2113090585ef,ایرانی,
edd00267-b3c7-49d5-8756-943c19a4def0,ایرانی,
ee174e53-5041-4199-98e4-a8aa2602703b,ایرانی,
ee47dd15-c0c5-4d86-b424-2566495c57f3,ایرانی,
ee4e5eda-776c-4cbe-8a53-0dcbe057f89e,ایرانی,
ee81a9c9-0ee5-4610-b593-79da970ff53b,ایرانی,
eed7e08e-f489-485a-91f9-ea3149248cd2,ایرانی,
efa2e075-36f6-4110-8c0f-3626abebfdd7,ایرانی,
efbd677b-030b-49bc-8c98-5b295c100c92,ایرانی,
f0402677-c7f9-4e2c-8a2b-ba4f7346497b,ایرانی,
f06b0903-598b-48b9-ba36-4eb1c5ad5c31,ایرانی,
f0e9368b-5cb0-4317-8ce3-f4c467f6223e,ایرانی,
f12735fa-5ae6-4c5c-92c4-c205322c4cf2,ایرانی,
f1361169-cee2-4a9c-a0e4-4d9de714ea25,ایرانی,
f17782e1-b4da-4587-8974-812aaa0efad1,ایرانی,
f1c3770b-24d9-452d-8e86-2cf19a679cf6,ایرانی,
f1fa2ec2-56c1-4e74-b96c-01d039d4dcb6,ایرانی,
f20b495a-b1b7-4400-9c58-21d287424368,ایرانی,
f27270d3-667b-47e8-ad5f-99cf2966aeec,ایرانی,
f2e45f4b-37d5-4dfe-aa58-bdda85a79555,ایرانی,
f376e896-6985-4821-aa59-085f4bdecddb,ایرانی,
f396d420-636f-4249-b45d-3185476b2368,ایرانی,
f3cbec6d-6b03-495d-bd92-860075c4f7d2,ایرانی,
f454b0ac-9c7a-4136-ae7d-bc34ff5f91b0,ایرانی,
f4626008-5f67-468e-bfeb-e6cdde264c79,ایرانی,
f54db46a-cb6b-4aaa-9981-4720a438d836,ایرانی,
f5562e5c-2dce-470e-9156-8e7aafcfd0f7,ایرانی,
f59710a2-6e64-4063-b590-8edc3f7f3552,ایرانی,
f59f7dc7-14fd-4028-9416-1771d56a58b8,ایرانی,
f5c9565e-29cb-4c30-8be3-ecb249e8cc3c,ایرانی,
f707099f-dcd2-4574-a8ac-57aa52307a7d,ایرانی,
f71018b6-125d-4856-8b92-134c4a440f58,ایرانی,
f72a8e0e-632e-42ea-ab9c-db8ed0a4b5bf,ایرانی,
f7aba155-9dc3-404f-85c3-c6f783721fdc,ایرانی,
f81fbd10-354b-4a15-b0a4-bf1953b23f9e,ایرانی,
f84f04fd-95b7-478e-863b-f995de077f91,ایرانی,
f92d4575-4b5c-4813-af90-e846972f0207,ایرانی,
f98c9fbb-3fda-4c48-826f-b504ffbe6f9b,ایرانی,
f9d65fba-b4a6-413e-a54c-95d4632594b6,ایرانی,
fa8b3895-ddab-4cd7-9747-cb9d12c06db6,ایرانی,
facdee03-bae1-4f99-b670-1d89754c8e81,ایرانی,
fad2f0a3-a3d4-4136-9d29-b0c3443d4673,ایرانی,
fb11585e-2240-4351-a5b2-c802455c6729,ایرانی,
fb186a39-f057-464c-bc53-2f11da592396,ایرانی,
fb196aca-2e1d-4dd5-8346-46ee8c76d63c,ایرانی,
fb222ded-3dd2-428b-91a1-0f167dacb149,ایرانی,
fb7e7f71-cb00-4b22-bcfa-81ea0660f09d,ایرانی,
fbcc1cba-ddb0-481e-8fd4-44c99f80200e,ایرانی,
fc64c36b-4fce-4dbb-a4eb-c569a9fb6e31,ایرانی,
fc8691a7-cafb-49f5-9941-4d0c9643fa12,ایرانی,
fc8fe2b7-9caa-4f22-bc6c-407759608e65,ایرانی,
fcd65319-85fa-4fb3-abf9-e8b0441a0ab7,ایرانی,
fd2ac7fb-1558-4952-80a5-a0dba968730d,ایرانی,
fd513111-9fb1-4a4b-8c59-0cea83951386,ایرانی,
fd8cfc9d-3600-4af4-95b1-42168fc36214,ایرانی,
fd9484af-e492-428c-8755-d144e4da37d3,ایرانی,
fdba9d47-6906-44a9-90db-b6f5c1ff9ba0,ایرانی,
fdd1e216-5583-4131-90c8-852996a0ffec,ایرانی,
fddab071-3e8c-47d7-942d-acf0dc9741ee,ایرانی,
fdef1ce2-1791-4878-84e4-fb9404af1112,ایرانی,
fe4f8e34-1b1d-4426-b9f4-df0e390f9137,ایرانی,
fe5ecd12-d011-4bc7-a94d-a3f5d0c3cb21,ایرانی,
fe89a247-bba3-4961-a898-cb2cf45365e2,ایرانی,
fe8cd76f-ff6f-4d10-b77c-6e5f8065915e,ایرانی,
feb4a92c-dcba-41a5-b4cc-301493bf4da5,ایرانی,
fec37e4f-f6ea-4efa-90f5-2203354c0725,ایرانی,
fef87d4a-3f85-424c-afc3-09b7974ab706,ایرانی,
