village_id,name_fa,name_en,city_id,latitude,longitude
470,فدرد,Federd,122,35.2699871,59.2600492
471,غنچی,Ghonchi,87,35.5137086,59.2208952
472,حفیظ آباد,Hafizabad,546,35.2701001,59.37709
473,حاجی آباد,Hajjiabad,546,35.2938889,59.3588889
474,جعفرآباد,Jafarabad,122,35.1916514,59.1818412
475,کاج درخت,Kaj Derakht,122,35.2159795,59.1152284
476,کلاته علی سیاه,Kalateh-ye Ali Siah,122,35.2669655,59.2799016
477,کلاته زنگنه,Kalateh-ye Zanganeh,546,35.2666667,59.3994444
478,کامه علیا,Kameh Olya,87,35.485692,59.1703109
479,کامه سفلی,Kameh Sofla,87,35.4545149,59.2365791
480,کنگ علیا,Kang-e Olya,546,35.2982056,59.4427714
481,کنگ سفلی,Kang-e Sofla,546,35.2847222,59.4363889
482,کاریزک خوجوئی,Karizak-e Khujui,122,35.3144862,59.2542216
483,کسگک,Kasgak,87,35.4622818,59.2597623
484,خدابنده,Khodabandeh,122,35.2479156,59.2671806
485,خورق,Khurq,122,35.2089814,59.1646747
486,مزجرد,Mazjerd,122,35.2358591,59.2271153
487,نصرآباد,Nasrabad,546,35.2975,59.4013889
488,نوغاب,Nughab,122,35.3022922,59.2513401
489,نورآباد,Nurabad,546,35.2801079,59.3598975
490,نوری,Nuri,87,35.5407717,59.300385
491,عریانی,Oryani,122,35.275122,59.2468107
492,قلعه نی,Qaleh Ney,546,35.2880556,59.4138889
493,قوزان,Quzan,122,35.2095194,59.1521188
494,شیخ ابوالقاسم,Sheykh Abu ol Qasem,122,35.2333851,59.198743
495,شترخسب,Shotor Khosb,122,35.2674615,59.289468
496,شور حصار,Shur Hesar,87,35.5434311,59.2897854
497,صومعه,Sowmeeh,122,35.2903485,59.247659
498,طاهرآباد,Taherabad,122,35.2555166,59.249923
499,سید محله,Seyyed Mahalleh,431,36.7131268,53.0057994
500,امیرآباد,AmirAbad,540,36.7930523,53.3487266
501,دنگسرک,Dangsarak,540,36.7932544,53.246739
502,حسین آباد,HoseynAbad,286,36.7475017,53.3840168
503,نوذرآباد,Nowzarabad,540,36.8093498,53.2469452
504,تازه آباد کلا,Tazehabad Kola,540,36.7731399,53.2727972
505,یکه توت,Yeke Toot,540,36.8269156,53.3014642
506,زینوند,Zeynavand,540,36.7954655,53.3210982
507,آنالوجه,Analojeh,434,32.9114746,50.559
508,قرقر,قرقر,434,32.883071,50.6147792
509,معروف آباد,معروف آباد,434,32.8748717,50.6310441
510,علی عرب,علی عرب,434,32.8599667,50.655935
511,ده کلبعلی,ده کلبعلی,664,32.8291757,50.706897
512,ولندان,ولندان,436,31.9086962,51.9079286
513,بوان,بوان,436,31.8581247,51.9351186
514,زیارتگاه,زیارتگاه,436,31.9178258,51.9033415
515,دهک,دهک,436,31.8476896,51.9470057
516,مسینه,مسینه,436,31.8546877,51.9401843
517,قوام آباد,قوام آباد,436,31.8907284,51.9293825
518,شاهزاده علی اکبر,شاهزاده علی اکبر,213,32.131475,51.9210712
519,اسفه,اسفه,436,32.1048604,51.9053328
520,اسفرجان,Esfarjan,436,31.6650022,51.9178335
521,ماران,ماران,436,31.8908357,51.9187532
522,هونجان,هونجان,560,31.6123157,51.8708395
523,وشاره,Veshareh,436,31.8349799,51.9900114
524,جرم افشار,جرم افشار,436,32.0551442,51.9099397
525,علی آباد جمبزه,Ali Abad,67,32.1829375,51.6273355
526,جمبزه,جمبزه,67,32.1674568,51.6290819
527,علی آباد گچی,Ali abad,436,31.9346121,51.7849921
528,فیض آباد,Feyzabad,59,34.7631085,60.8313936
529,قومی,Qumi,59,34.7441667,60.8333333
530,شمس آباد,Shamsabad,59,34.7913544,60.8330174
531,سنگسار,سنگسار,551,38.2113264,56.9715332
532,برج,Borj,461,36.123589,58.9935579
533,احمدآباد خزاعی,Ahmadabad-e Khazai,546,35.624097,59.4794969
534,التاتو,Altatu,546,35.5531095,59.5120163
535,آق کمر پایین,Aq Kamar-e Pain,546,35.6020165,59.5424036
536,اسدیه,Asadiyeh,546,35.6199607,59.4241441
537,درخت سنجد,Derakht-e Senjed,87,35.7376704,59.1117842
538,اسلام آباد خلج,Eslamabad-e Khalaj,546,35.6012662,59.4067219
539,فتح آباد,Fathabad,87,35.6112291,59.2495285
540,گلبوی بالا,Golbu-ye Bala,402,35.7631294,58.8520252
541,گلبوی پائین,Golbu-ye Pain,402,35.7828482,58.8600549
542,هوس,Havas,247,35.6386461,59.8097697
543,خلج,Khalaj,546,35.5973932,59.4308401
544,لوشاب,Lushab,247,35.6500693,59.8168965
545,ماغو,Maghu,247,35.5921435,59.6802565
546,محمودآباد,Mahmudabad,546,35.5785254,59.4401031
547,میاندهی,Miandehi,546,35.5635167,59.5355565
548,میرمحمد,Mir Mohammad,546,35.5599841,59.5350703
549,نظامیه,Nezamiyeh,87,35.6013452,59.259871
550,قجاق,Qajaq,87,35.5477521,59.262446
551,قلعه شیشه,Qal‘eh Shisheh,402,35.777758,58.9411197
552,قش رباط,Qesh Robat,546,35.5842088,59.4428503
553,سرگدار,Sar Godar,546,35.5791652,59.5607182
554,شیرآباد,Shirabad,87,35.6181928,59.1944451
555,سلطان آباد,Soltanabad,87,35.6392834,59.1929893
556,تقی آباد,Taqiabad,247,35.6330603,59.8532562
557,یک لنگه,Yek Lengeh,87,35.7226531,59.130366
558,زرکک,Zarkak,247,35.5962427,59.7000788
559,حصار یزدان,Ḩesar-e Yazdan,87,35.7614835,59.0312831
560,عنبرکه,Anbarkeh,402,35.7727945,58.8375514
561,علاقه,Alaqeh,87,35.6600777,59.3027058
562,اسگرد,Asgerd,87,35.6607657,59.2836161
563,برزل آباد,برزل آباد,553,37.3225882,58.1239326
564,خواجه دیزج,Khajeh Dizaj,366,38.1208416,46.1610165
565,مایان علیا,Mayan Oliya,366,38.1064343,46.1129354
566,مایان سفلی,Mayan Sofla,366,38.0829055,46.1076352
567,نوجه ده,Nowjeh Deh,366,38.0477153,46.0405237
568,بارانلو,Baranlu,13,37.9991181,46.040135
569,قشلاق قره تپه,Qaratapa - Qishlaq Qaratapa,13,37.9869496,46.0108611
570,تازه کند,Tazeh Kand,240,37.9797015,46.0007288
571,کردلر,Kordlar,240,37.9583441,45.9881578
572,خاصه لر,Khaselar,240,37.9262161,46.0080853
573,کلجاه,Kalajah,13,37.932766,46.0864409
574,اسکندان,Eskandan,13,37.8682886,46.2149722
575,شادباد مشایخ,Shadbad-e Mashayekh,486,37.9886524,46.358441
576,قراغیل,Qaraghil,476,37.813673,45.9136397
577,کندوان,Kandovan,20,37.7949543,46.2493023
578,کندوان,Kandovan,386,37.598951,47.827233
579,حق الخواجه,Hagh-ol khaje,295,37.1489474,55.988432
580,نردین,Nardin,295,37.0364058,55.7855185
581,عبدالله گیو,Abdollah Giv,501,36.6953568,58.4325598
582,گلبین,Golbin,501,36.6609174,58.3294531
583,حسن آباد,Hasanabad,460,36.7918207,58.5125917
584,کلاته میدان,Kalateh Meydan,501,36.7264515,58.4441341
585,کلیدر,Kelidar,460,36.7195807,58.5309702
586,شیخ مصطفی,Sheikh Mostafa,548,36.7888622,58.4526984
587,سلطان میدان,Soltan Meydan,501,36.7360485,58.4267384
588,طالبی,Talebi,501,36.6877114,58.3097606
589,ساق بیگ,Saq Beik,501,36.7205002,58.4157182
590,ینگجه,Yengeje,501,36.8310329,58.2648408
591,درباغ,Darbagh,56,33.3347446,52.5156356
592,اونج,اونج,221,33.17803,52.3690404
593,ممیند,Mamyand,233,36.991323,45.6535583
594,عشرت‌آباد,Eshratabad,62,35.2065009,58.3970109
595,ممرآباد,Momrabad,62,35.2159247,58.4028346
596,زیروقت,زیروقت,545,35.4866401,58.1243718
597,چنار,چنار,545,35.5680507,58.0966036
598,تیرکمان,تیرکمان,545,35.5827108,58.0698067
599,روشن آباد,Roshan Abad,545,35.6608194,58.1023693
600,قلعه میدان,قلعه میدان,545,35.6634388,58.1088408
601,ده میان,ده میان,545,35.698159,58.2695864
602,برازان,Berazan,392,37.2757877,44.9220933
603,قلمه,Qelemeh,515,34.6411921,45.7881785
604,سنگر,سنگر,250,36.1997955,61.1939302
605,آهار,Ahar,227,35.9353996,51.4635292
606,ارزنچه علیا,Arzancheh Olia,59,34.8435647,60.8120841
607,لاج,Laj,90,34.5911238,60.1147296
608,خیرآباد,Kheyrabad,59,34.8280556,60.6888889
609,بهلول آباد,Bohlulabad,249,34.8966667,60.5633333
610,ملوغان,ملوغان,92,32.3004545,59.4064683
611,گزان,Gazan,92,32.2054767,59.5028057
612,شهرستانک,شهرستانک,92,32.6977709,59.2311747
613,رومنجان,رومنجان,92,32.7046451,59.2226857
614,نقنج,Naqenj,422,33.1577229,59.4791852
615,گستج,Gastaj,703,34.0919444,58.4125
616,استاد,Ostad,251,34.1288889,58.775
617,هامانه,هامانه,692,32.3794612,54.581219
618,سنگرد,Sangerd,692,32.3882651,54.5901106
619,تازه آباد,تازه آباد,479,37.2689997,49.8934938
620,پیکوه,پیکوه,58,33.0876704,57.3689114
621,مزرعه حاجی عبداله,مزرعه حاجی عبداله,187,31.440151,54.5661144
622,مزرعه شریف,مزرعه شریف,187,31.5018287,54.6065886
623,دربباغ,دربباغ,185,31.4536638,54.2148831
624,مزرعه حاجی محمدجعفری,mazra haji mohammad jafary,185,31.431425,54.2272516
625,مزرعه اقابزرگی,mazra agha bozorgi,185,31.4349539,54.2004726
626,ربیع آباد,rabie abad,185,31.4359475,54.2481647
627,مزرعه علی اکبرخان,مزرعه علی اکبرخان,185,31.4514193,54.2092903
628,باغ میان,baghe miyan,185,31.443633,54.2500556
629,چاهوک,chahuk,185,31.4535941,54.1832696
630,سنگدراز,Sangderaz,185,31.4587128,54.2129869
631,پندر,pendar,185,31.4702909,54.1808612
632,دره,dara,187,31.5890764,54.2636528
633,طزنج,tezenj,189,31.6422375,54.2425281
634,ثانی آباد,ثانی آباد,189,31.6549733,54.258396
635,چونچنان,چونچنان,477,37.4367072,49.8532946
636,هندوچوب,هندوچوب,217,32.7188424,53.1333793
637,کدونوئیه,کدونوئیه,217,32.7207488,53.0291294
638,بنوید سفلی,بنوید سفلی,217,32.7300262,53.1617012
639,جهان آباد,Jahanabad,217,32.781905,53.0164576
640,سرشک,سرشک,217,32.6845191,52.9149655
641,عشرت آباد,عشرت آباد,217,32.6867526,52.9550675
642,اوشن علیا,Owshen-e Olya,217,32.6394241,52.9434844
643,نصرآباد,نصرآباد,217,32.6507114,52.9020714
644,هاشم‌اباد,هاشم‌اباد,217,32.6689898,52.9757159
645,الله آباد,Allahabad,217,32.6925401,52.9747475
646,حسین آباد,حسین آباد,587,28.784374,57.1571861
647,ابشور,ابشور,587,28.7874015,57.1721759
648,فردوس,فردوس,587,28.6840266,57.1619443
649,گوراب,Gurab,452,34.2262706,48.8658849
650,فروز,فروز,452,34.2268231,48.9005993
651,حاجی آباد,حاجی آباد,225,34.318484,49.0911754
652,گماسا,گماسا,162,34.2306523,49.0867216
653,ازناوله,ازناوله,452,34.2317695,48.90506
654,بابلقانی,Babolqani,162,34.2425455,49.0581815
655,قلعه باباخان,قلعه باباخان,162,34.2473637,49.0412813
656,توسک سفلی,Tusk-e Sofla,162,34.2506539,48.9907773
657,کهریز,کهریز,162,34.2768643,49.0012246
658,کله بید,کله بید,162,34.2694726,49.0193119
659,شهید,شهید,225,34.3004195,49.1466386
660,قالیباف,قالیباف,225,34.3192106,49.0687389
661,قزل قلعه,قزل قلعه,225,34.3230085,49.1136412
662,محمدآباد,محمدآباد,225,34.3289851,49.0378877
663,بابارئیس,بابارئیس,452,34.3316417,48.9611357
664,سالوک,سالوک,452,34.3412205,48.9937616
665,گولوند,گولوند,452,34.3808677,48.975519
666,جاجنگ,جاجنگ,175,32.8002061,59.9406076
667,دادران,دادران,175,32.8242304,59.8974218
668,زیدان,زیدان,457,33.2017602,60.1563101
669,خوان,Khavan,422,33.2574633,59.7148463
670,اسکیونگ,اسکیونگ,92,32.6867953,59.9674861
671,زولسک,زولسک,92,32.7107424,59.8545873
672,اشک,اشک,457,33.0303651,60.0886151
673,دهیک,دهیک,92,32.666162,59.9855042
674,اسکندر,اسکندر,175,32.7693565,59.9446225
675,خسروآباد,خسروآباد,422,33.0808901,59.7315096
676,فورخاص,فورخاص,422,33.0917953,59.6603762
677,کوشکک,کوشکک,422,33.1108812,59.7354237
678,دره عباس,دره عباس,422,33.1206407,59.6374091
679,سریجان,سریجان,422,33.1522486,59.6138675
680,اویشک,اویشک,422,33.1789048,59.6217429
681,بیدسک منند,بیدسک منند,422,33.1946452,59.6085358
682,منندبالا,منندبالا,422,33.1986981,59.6424614
683,براندود,براندود,422,33.2115892,59.765209
684,کلاته ملا,کلاته ملا,422,33.217281,59.746516
685,نوغاب چیک,Nughab Chik,422,33.2662952,59.5100322
686,دارج,Daraj,422,33.2457071,59.5454874
687,بیدخت,Bidokht,422,33.2824019,59.5067518
688,واشان,Vashan,422,33.3205366,59.5635623
689,قطارگز,قطارگز,255,33.1938457,59.0065765
690,چاه تریخی,چاه تریخی,177,33.24539,58.6277431
691,موسویه,Musaviyeh,255,33.2985692,58.9069849
692,شوشود,شوشود,255,33.0995236,59.0491846
693,چاه غیاث,چاه غیاث,255,33.2731127,58.7379524
694,چاهک,Chahak,255,33.2826076,58.9143937
695,چاه یوسف,چاه یوسف,255,33.3590166,59.0488432
696,چاه طالب,چاه طالب,177,33.4502797,58.6262187
697,معدن قلعه زری,معدن قلعه زری,91,31.7986596,58.9965574
698,حاجی آباد,حاجی آباد,91,31.8464594,59.3794058
699,ده نو,ده نو,91,31.8492867,59.3553008
700,رومه,رومه,91,31.9034078,59.4164978
701,بصیران,بصیران,92,31.9588053,59.1167241
702,دهو,دهو,91,31.6196425,59.4458842
703,کالو,Kalo,480,37.1574173,59.4476513
704,فراموشجان,فراموشجان,664,32.6483813,50.4347061
705,علی آباد,Ali Abad,664,32.6729823,50.4459263
706,پهنا,Pahna,417,32.6941937,50.535164
707,مشهد کاوه,Mashhad-e Kaveh,664,32.7241793,50.5206943
708,عادگان,عادگان,434,32.7731945,50.4452928
709,قلعه رئیس,قلعه رئیس,664,32.7656169,50.6040224
710,شگیم پایین,شگیم پایین,166,26.4339359,60.1515003
711,شگیم بالا,شگیم بالا,166,26.4543709,60.1786783
712,پدگان گلزار,پدگان گلزار,565,27.9049916,60.7425209
713,گونیچ,گونیچ,565,27.9461818,60.6983547
714,کهن نوک,کهن نوک,565,27.9504162,60.7107452
715,هروز سفلی,هروز سفلی,481,30.7385728,57.0364386
716,همت آبادسفلی,همت آبادسفلی,581,30.4064963,57.8333262
717,استحکام,استحکام,581,30.4252059,57.8363009
718,ده خان,ده خان,581,30.4492119,57.8214274
719,ده نو سالار,ده نو سالار,581,30.4561331,57.7949636
720,گورکانی,گورکانی,481,30.6500941,57.1969507
721,حرجند,حرجند,481,30.6769952,57.1547429
722,قنات گرم,قنات گرم,481,30.6870669,57.0152007
723,گورک ۲,گورک ۲,481,30.7244678,57.1591058
724,میانج,میانج,157,36.5288481,47.4810624
725,ینگجه,ینگجه,157,36.5508828,47.4773791
726,گلابلو,گلابلو,157,36.5639344,47.43252
727,قره ناس,قره ناس,358,36.6813592,47.4721787
728,آقکند,Aqkand,358,36.7068909,47.5741449
729,قره زکی,قره زکی,157,36.6593204,47.4807556
730,حسین آباد,حسین آباد,358,36.7658978,47.8796873
731,علی آباد,علی آباد,358,36.7905736,47.8148134
732,حصار,حصار,358,36.990605,47.7184639
733,گوگ تپه,گوگ تپه,358,37.006729,47.8342569
734,شکورچی,شکورچی,358,37.0115659,47.7265668
735,چوروک سفلی,چوروک سفلی,358,37.1170825,47.8732369
736,میانج,میانج,358,36.9056507,47.4433774
737,یاربلاغی,یاربلاغی,375,37.1065439,47.3798487
738,قره گنای وسطی,قره گنای وسطی,375,37.1089902,47.4395046
739,امیرآباد,امیرآباد,375,37.1110166,47.3446389
740,قلعه جوق,قلعه جوق,358,36.8223354,47.4378965
741,حسن آبادجدید,حسن آبادجدید,358,36.8327747,47.4097669
742,سهندسفلی,سهندسفلی,358,36.7772164,47.5427779
743,سهندعلیا,سهندعلیا,358,36.7765788,47.5216987
744,تازه کندفخرلو,تازه کندفخرلو,358,36.796722,47.4012386
745,قره داش,قره داش,358,36.7941398,47.4186579
746,قاضی کندی,قاضی کندی,358,36.8019587,47.4424363
747,بیانلو,بیانلو,358,36.8521724,47.364306
748,خیرآباد,خیرآباد,358,36.9231215,47.381251
749,پری,پری,358,36.8773154,47.4183164
750,خندق لو,خندق لو,358,36.888112,47.4482362
751,لرده شور,لرده شور,358,36.888409,47.3976117
752,ارزه خوران,ارزه خوران,358,36.9265213,47.3970767
753,مسنلو,مسنلو,375,36.9940908,47.3928427
754,اورجک,اورجک,358,36.9374916,47.4427301
755,قره آغاج علیا,قره آغاج علیا,358,36.9531132,47.4841639
756,قره آغاج سفلی,قره آغاج سفلی,358,36.958848,47.5136728
757,ساری کند محمدرضا,ساری کند محمدرضا,358,36.974946,47.5434188
758,انجمن علیا,انجمن علیا,358,37.000831,47.5741617
759,قولی قصه/سلطان آباد,قولی قصه/سلطان آباد,358,37.0790553,47.9366911
760,اغچه ریش,اغچه ریش,375,37.0829659,47.3671666
761,انجمن سفلی,انجمن سفلی,358,37.0067402,47.5851718
762,اورتاسو,اورتاسو,375,37.0249954,47.4241182
763,ایلجاق,ایلجاق,358,37.0306928,47.540953
764,قره گنای علیا,قره گنای علیا,375,37.1119785,47.4245152
765,قره گنای سفلی,قره گنای سفلی,375,37.1143194,47.4724944
766,مولوی کورانلو,مولوی کورانلو,375,37.0478516,47.3736984
767,شورقشلاق,شورقشلاق,375,37.1290768,47.4944587
768,مهرآباد,مهرآباد,358,36.8945623,47.9287354
769,ابراهیم آباد,ابراهیم آباد,358,36.9210901,47.8721635
770,ارس,Aras,388,37.1456467,47.7643548
771,قویوجاق,قویوجاق,388,37.1762271,47.7540509
772,رضاآباد,رضاآباد,358,36.8723019,47.8017806
773,قزلجه سفلی,قزلجه سفلی,358,36.9008538,47.8145095
774,چورور,چورور,386,37.6497932,47.7457545
775,زرنکش,Zarankesh,386,37.6713757,47.7686386
776,تخت علیا,تخت علیا,375,37.1376017,47.1861549
777,بنیادکندی,بنیادکندی,375,37.1432188,47.2359638
778,قره کند,قره کند,375,37.1614578,47.1581382
779,قلعه حسین آباد,قلعه حسین آباد,375,37.1619545,47.2509036
780,اقبال,اقبال,396,36.8805149,46.347678
781,شورجه باروق,شورجه باروق,396,36.9202099,46.3111067
782,دبردان علیا,دبردان علیا,375,37.1069467,46.9805937
783,نرگس آباد,نرگس آباد,375,37.2147933,46.9954714
784,نبی صوفی,نبی صوفی,375,37.0884598,46.9715036
785,قوشقوان علیا,قوشقوان علیا,375,37.1322154,47.0329668
786,یانبلاغی,Yanbolaghi,375,37.1398244,46.9955589
787,گردالو,Gerd Alu,375,37.1411117,46.9919855
788,طالار,طالار,375,37.1597659,47.005234
789,شاهقلی کندی,شاهقلی کندی,375,37.16963,47.067594
790,قزلجه ارشد,قزلجه ارشد,375,37.0243581,47.0762704
